document_id,index_row_id,application,submission_type,submission_no,original_url
be5eb466c65eddd015010065,21980,022278,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022278_membraneblue_toc.html
945787df7f620675b7ebdb1e,21981,022281,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022281s000TOC.html
28891440798ec1f689bcb7bf,21982,022283,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022283Orig1s000TOC.html
eeee79e87347a9cec00caa8b,21983,022290,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022290s000TOC.html
cf4df0db5c4b22fcfa959d71,21984,022291,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022291s000_TOC.html
4bfe01c6b2ea406e18e7a5a3,21985,022294,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022294_zidovudine_toc.html
4863ad00a69e85d67a70207f,21986,022301,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022301_apriso_toc.html
a1495daf7884554a4bed300d,21987,022303,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022303_treanda_toc.html
e760615ec50b4654a1c06822,21988,022304,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022304s000_TOC.html
3928b4ae613180b21e6ddb74,21989,022309,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022309_androgel_toc.html
1347602e8b7291dc0e9f2455,21990,022309,SUPPL,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022309Orig1s001.pdf
9b67afa05908469d391c82f2,21991,022312,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022312_docetaxel_toc.html
948560fc143515b2690a5360,21992,022318,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022318s000_renvela_toc.html
e20123d93f82b10cb440d548,21993,022325,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022325_nexterone_toc.html
bcd65bcb40e0d3429a722efb,21994,022328,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022328Orig1s000TOC.html
f5c1e04029c47b89d76dfe37,21995,022331,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022331_jenloga_toc.html
3e9c3d6e6fdafcd226f52239,21996,022332,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022332_adcirca_toc.html
f1ca0f026754c36eb7208012,21997,022334,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022334s000TOC.html
7976923732b2692d2dee86e6,21998,022345,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022345Orig1s000TOC.html
47242afbcc6269f52561a715,21999,022350,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022350s000TOC.html
83055abb85ef0ea216b760a9,22000,022353,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022353_colcrys_toc.html
3097a7a868e64a52d912cf0c,22001,022360,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022360_nicorette_toc.html
63459d1144c19aa594d98bf7,22002,022360,SUPPL,8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022360Orig1s008.pdf
dd6ef633eda9e53e9074a44c,22003,022363,SUPPL,8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022363s008s009.pdf
dd6ef633eda9e53e9074a44c,22004,022363,SUPPL,9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022363s008s009.pdf
80d1c9428bf2ddf6d720a028,22005,022368,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022368_aridol_toc.html
6e944f6868cec76ae038652e,22006,022369,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022369_latisse_toc.html
4a8435736676a2748a6a04be,22007,022370,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022370s000_tramadol_toc.html
bd70f156ab38301313c5a303,22008,022377,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022377_alsuma_toc.html
e701f67dcb255885331c17aa,22009,022387,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022387s000TOC.html
483f782d99a98ceee25c56c6,22010,022395,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022395_qutenza_toc.html
eb8f3944547e70b11b5ab787,22011,022399,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022399Orig1s000TOC.html
77471808703b6ef5146e64b3,22012,022404,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022404s000_oravig_toc.html
94c42ccc0b66f8683de52564,22013,022406,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022406Orig1s000TOC.html
b70b22e0506f74f11c213226,22014,022410,SUPPL,11,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022410Orig1s011.pdf
8ec2b8892c0a0ba42d4b6316,22015,022410,SUPPL,14,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022410Orig1s014.pdf
90362f331fa822db8f6a6bd9,22016,022416,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022416Orig1s000TOC.html
6334fd0a1869c26717cbe57c,22017,022425,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022425s000TOC.html
a00cf69ddb8af46066861283,22018,022426,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022426Orig1s000TOC.html
aa29446ff361a7af84b22a30,22019,022427,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022427_acuvail_toc.html
9d4a2e7af10b61c05e5a2dd3,22020,022428,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022428_moxeza_toc.html
dfb5115c68629f1abe30c732,22021,022436,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022436_acyclovir_hydrocortisone_toc.html
9b432e6e8ad97fd8e5069b60,22022,022442,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022442_rezira_toc.html
4f852159ff21015bb901af32,22023,022453,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022453_topotecan_toc.html
727530ddf9b5067c19bb8201,22024,022454,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022454sOrig1s000TOC.html
f1b1e00be6b924ec7045d05d,22026,022460,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022460s000_jalyn_toc.html
28611fa46b995c014f91ae4a,22027,022462,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022462Orig1s000TOC.html
8eed1a5b71cbf690d436c585,22028,022465,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022465s000TOC.html
0eed15c12a7ff9fbb5b13a60,22029,022468,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022468s000TOC.html
7a9f4ca1cc7d8f42773a6f6e,22030,022472,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022472Orig1s000TOC.html
48bc50e08af81347f6ff0e4c,22031,022474,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022474s000TOC.html
3776f9a750193e436c838417,22032,022474,SUPPL,7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/022474Orig1s007TOC.html
fa76a4305ab70db90c9265f2,22033,022483,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022483_zyclara_toc.html
039109de07e8612a42889b6c,22034,022488,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022488_lyrica_toc.html
468e22d8f36326361b0ab0c1,22035,022494,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022494Orig1s000TOC.html
997aa6df906ef4d4ddb111a9,22036,022496,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022496Orig1s000TOC.html
071cd73d5784ab4d64aca1fd,22037,022502,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022502_differin_toc.html
adb8085a0dfebb89a650d951,22038,022504,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022504_axiron_toc.html
b881ac01a7a178abbbcbf647,22040,022509,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022509_lamictal_xr_toc.html
682abbfd38f1bc5e4e1b90a9,22041,022511,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022511Orig1s000TOC.html
6de99ca6c3d9feb541121903,22042,022512,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022512Orig1s000TOC.html
445c247115d99a06480ae8a9,22043,022512,SUPPL,4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022512Orig1s004.pdf
d989587afcdd6f8b87df986c,22044,022516,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022516_cymbalta_tocEDT.html
c6d02842ba88a2bb0fc221f6,22045,022525,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022525s000_namenda_xr_toc.html
66099e9e34b79f068bb1a41a,22046,022527,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022527Orig1s000TOC.html
f4c7c8b61eeb4593b235106d,22047,022532,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022532_beyaz_toc.html
e772f84af4af73f45a0053c1,22048,022532,SUPPL,4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022532Orig1s004.pdf
e6b8d3c698102eb91ac381bd,22049,022534,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022534_docefrez_toc.html
70d1eeadcd83fbf262af89be,22050,022536,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022536_indomethacin_toc.html
7ecd57a8edf9a200d2cec4a9,22051,022544,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022544_gralise_toc.html
12f71b2cb21c838fe26454ec,22052,022545,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022545_tekamlo_toc.html
89109d35ac16a770a4202b18,22053,022554,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022554_xifaxan_toc_.html
f0e149b9f71a8c791742151f,22054,022555,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022555_cysview_toc.html
0e821369cd433ad13a663592,22055,022556,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022556Orig1s000TOC.html
560e1e6d00d8bef0c51aed5b,22056,022560,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022560Orig1s000TOC.html
34d9397d767c46713ed21bc1,22057,022562,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022562s000TOC.html
e78785f75cc6296caab41945,22058,022565,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022565s000TOC.html
8fc01f3788776a75ea5d26a6,22059,022567,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022567Orig1s000TOC.html
80996092e3724b284dab0333,22060,022571,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022571s000_cuvposa_toc.html
ae2bf1db1d727cb9c1999fcd,22061,022572,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022572_mitosol_toc.html
46555a0d349ca4b505fa2a91,22062,022574,SUPPL,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022574Orig1s001.pdf
94cad4cf603dddec1b3199c2,22064,022577,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022577_viread_toc.html
ce1e148193f087d8269672f9,22065,022578,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022578s000_zyrtec_allergy_toc.html
7b3c5d857ebff37e169b60cd,22066,022580,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022580Orig1s000_qsymia_toc.html
068a13b06a2ff685aeab4c44,22067,022581,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022581_phoslyra_toc.html
d9b01dbed1263d7a4f5fdd7b,22068,040028,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2007/040028Orig1s000.pdf
caf445ccde1f6d57f3fde4dd,22069,040032,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040032_cyclophosphamide_toc.html
7c469ac3e2029682798295e5,22070,040084,SUPPL,2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22071,040084,SUPPL,3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22072,040084,SUPPL,5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22073,040084,SUPPL,8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22074,040084,SUPPL,10,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22075,040084,SUPPL,11,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22076,040084,SUPPL,13,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22077,040084,SUPPL,16,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22078,040084,SUPPL,18,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22079,040084,SUPPL,19,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22080,040084,SUPPL,21,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22081,040084,SUPPL,24,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
7c469ac3e2029682798295e5,22082,040084,SUPPL,26,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/040084s001_thru_028.pdf
fd0340c63233dbd13b75c2af,22083,040099,SUPPL,2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/040099_S.PDF
d345dcdeec130a57f22466b3,22084,040105,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/96/040105ap.pdf
5d681aa37502ca7be0a15ae3,22085,040131,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40131ap.pdf
7590de08b4d7defa1476b513,22086,040148,SUPPL,3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/040148s.pdf
7590de08b4d7defa1476b513,22087,040148,SUPPL,11,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/040148s.pdf
bbb675be91a510401d2eacbd,22088,040166,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/96/040166_acetic-acid_toc.html
f79de938f94552500b6fdf7e,22089,040168,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/96/040168_hydrocortisone-aceticacid_toc.html
1d515fb9e5fef47001793c80,22090,040183,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040183_methylprednisolone_toc.html
888fdf01f455260819200c7d,22091,040184,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40184ap.pdf
b4b265c6753f2e357139152e,22092,040191,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040191_meperidine_toc.html
04e4b668dfa0715607e3101a,22093,040194,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/97/040194ap.pdf
fb68f282f88cb2e936200571,22094,040199,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040199_oxycodone_toc.html
d90c4553034cc689c4922942,22095,040201,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40201ap.pdf
44ac59027ba5aa79c561e3e0,22096,040216,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40216_Sulfacetamide%20Sodium%20Ophthalmic.pdf
47d4c0ad1964df641f562413,22097,040224,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40224_Chlorpromazine%20Hydrochloride.pdf
8abd4679acc904f2add83ff3,22098,040227,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/97/040227ap.pdf
fa0a717ff10b2cc2a4c84794,22099,040230,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040230_dicyclomine_toc.html
44a1a279c9ea3652113b4c8f,22100,040231,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040231_chlorpromazine_toc.html
98cf400aa2e317a95a3b0390,22101,040233,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/40233_Methotrexate.pdf
6d387c2ca6c7da874be2f741,22102,040241,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40241ap.pdf
6458d9b4f1617bd1d8fd1b37,22103,040248,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/040248.pdf
8a50155bef6958ed3c17b1bb,22104,040249,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040249_orphenadrine_toc.html
8ff8a1e80773011f1f68184f,22105,040251,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040251_trihexyphenidyl_toc.html
ba5ef030ac06a3ce7eec9753,22106,040255,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40255ap.pdf
9c76f72367f64461db900d1d,22107,040257,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040257_oxycodone_toc.html
9043c4afc91731b53b5473a4,22108,040262,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040262_leucovorin_toc.html
ed1150976e640140e5c5cd14,22109,040263,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040263_methotrexate_toc.html
593b50f2ed70ff96f037d8c6,22110,040265,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040265_methotrexate-preservative-free_toc.html
08765c9e95f7a37e95e7fbd2,22111,040266,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040266_methotrexate-preservative-free_toc.html
0ef5fef38e61f0ba12a37a89,22112,040277,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/040277_proparacaine_toc.html
abfef068511f470719328bf6,22113,040278,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040278_fluorouracil_toc.html
3ed7877cc2efd089929188a7,22114,040279,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040279_fluorouracil_toc.html
0d8fb6f4ad8b18c70de4b04f,22115,040281,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040281_hydrocodone_toc.html
0b13d44e192bee4d22ddf48e,22116,040282,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/40282_Digoxin.pdf
2f30ef3f40ff1cf9a8848513,22117,040283,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40-283_Carisoprodol%20Aspirin%20Codeine%20Phosphate.pdf
fc99ab45cac395f1967cc461,22118,040287,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040287_prednisolone_toc.html
6c3778c9e006cd8c7ed08d76,22119,040298,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040298_phenytoin-sodium_TOC.html
b381ba411a488072e854ec90,22120,040299,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/40299_Dextroamphetamine.pdf
c04bf52b8ecf7c54ae89584f,22121,040300,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/040300_methylphenidate_toc.html
77a129146240ad340ade4756,22122,040301,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40301_Warfarin.html
de48665a7e91ecb24b701559,22123,040309,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/040309_hydrocodone-bitartrate_toc.html
518e9768dadc873086262205,22124,040312,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/40312_Innofem.pdf
8c075b2011a543732c0a0bd5,22125,040323,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40323.html
7dddb49f501fa6ad926a7448,22126,040326,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/040326_estradiol_toc.html
974769c7cd978d6ac7968009,22127,040330,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40-330_Oxycodone%20and%20Acetaminophen.pdf
be6ced1cae5a1fa22abfb352,22128,040333,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/040333_fluorouracil_toc.html
63d6d5e71f72c70d7b529cbe,22129,040334,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/040334_fluorouracil_toc.html
af9e471e626cd1adc61c2118,22130,040341,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40-341_Oxycodone%20And%20Acetaminophen.pdf
1c54de67f598682806611937,22131,040349,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/040349.pdf
1c2f02b736ed9e90cf946612,22132,040350,SUPPL,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/040350s001s002s003.pdf
1c2f02b736ed9e90cf946612,22133,040350,SUPPL,3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/040350s001s002s003.pdf
341d42681dd7c0c51b91f91d,22134,040361,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/040361_dextroamphetamine_toc.html
7b75440b03ba7d9b1bb727e2,22135,040374,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/040374_triamcinolone-acetonide_toc.html
b7f403b5af98d7e2c3142d2c,22136,040378,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/040378_niacor_toc.html
35b3a9237b4f00552012bdf5,22137,040379,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/40-379_Fluorouracil.pdf
e8e8caa6792c9713b5bc8914,22138,040386,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/040386_triamcinolone-acetonide_toc.html
3d42b09434cc78318731ae85,22139,040424,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/040424_spironolactone_toc.html
26b5dcab1c75b5c2cf0dcf5e,22140,040428,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/040428.PDF
bfc1b49ddcf9ef5c13474b8c,22141,040433,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2003/040433Orig1s000.pdf
b2013e0ff1b89f452f779d46,22143,040445,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2010/040445Orig1s000.pdf
72ffa18889877e2c8e01c5d5,22144,040445,SUPPL,3,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2013/040445Orig1s003Approv.pdf
b710db70b61ed0564f4c4139,22145,040453,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/040453.pdf
af702ff3369dea4930e9b084,22146,040454,SUPPL,6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/040454_s006_promethazine_hydrochloride_injection.pdf
4194e1bfb6b902cba534c3d3,22147,040458,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/040458_CarbinoxamineTOC.html
2b9cc5bb84558c9290c6ffc6,22148,040503,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/040503_ORIGINAL APPROVAL_PACKAGE.pdf
4cf31d43652dd5ad83aac06a,22149,040575,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2006/040575Orig1s000BioeqR.pdf
6cc014799005b4d7b11fb10c,22150,040612,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/040612_ORIGINAL APPROVAL_PACKAGE.pdf
85ed9168279ad9e5f9b8444e,22151,040692,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2006/040692Orig1s000Approv.pdf
dc179a9130bafaf3fc12d8a4,22152,040719,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2009/040719Orig1s000.pdf
39b7c46c555a16c8aed68010,22153,040794,ORIG,1,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2009/040794Orig1s000.pdf
7572471e38cb95e372f407a0,22154,050207,SUPPL,55,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-207s054s055_Erythromycin.html
88cfea0a77c5720f43e5e325,22155,050456,SUPPL,20,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/50-456S020.pdf
8557c6e5021b14899a48cd01,22156,050479,SUPPL,15,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/50479S015_Cortisporin.pdf
66b668d8d84a4cc76478a0c7,22157,050517,SUPPL,39,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/50-517S039_Mefoxin.pdf
29a621ee0c90fede4ef233c2,22158,050542,SUPPL,11,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050542s005s010s011.html
74d3a685dfa8cf9bd9bc3a5b,22159,050542,SUPPL,16,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/50-542s016_50-754s001_Amoxil.html
f131c3409713e72391485786,22160,050542,SUPPL,17,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-542s017_50-754s002_50-760s001_50-761s001_Amoxil.html
2fc15ec618cc0c11cf470133,22161,050564,SUPPL,22,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/050564s022_augmentin.pdf
2fc15ec618cc0c11cf470133,22162,050575,SUPPL,16,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/050564s022_augmentin.pdf
115eb94d7a095a1140efb709,22163,050587,SUPPL,41,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/050587_S041_PRIMAXIN.pdf
067def3266617335689cd3b6,22164,050587,SUPPL,59,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/050587_S059_PRIMAXIN.pdf
3395c174d7cc2f53f7260941,22165,050591,SUPPL,22,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/50591S022_Bactroban.pdf
6364b869daa87e564598e4d2,22166,050605,SUPPL,32,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/50605S032_Ceftin.pdf
96597cd36fa26ecdeccec62c,22167,050608,SUPPL,19,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/050608ap.pdf
dde2f5631009787131098d38,22168,050616,SUPPL,9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/50-616S009.pdf
e020f37f37da3c092b4e6c7c,22169,050630,SUPPL,9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/050630_S009_PRIMAXIN.pdf
